Date,Close,High,Low,Open,Volume
,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS
2020-01-01,716.8877563476562,721.6187538229747,713.1223168583966,721.0394781954317,688037
2020-01-02,739.9150390625,741.9908703123024,715.4395059752435,716.405004754401,2423328
2020-01-03,730.5496215820312,743.3908315918217,725.5772350886805,743.3908315918217,1417070
2020-01-06,711.577392578125,729.7289337777464,709.6463951802331,729.3427106325341,961348
2020-01-07,716.6947021484375,729.9220773916463,710.129262843971,712.7360919076287,1108401
2020-01-08,717.0325317382812,724.0324715834354,708.2947059877266,710.0326510572146,1317705
2020-01-09,731.1771240234375,735.0391778342454,724.1772439352271,726.9771841376948,1477783
2020-01-10,730.1633911132812,740.059826942141,725.0945080454599,730.6944479491933,1266475
2020-01-13,733.3978271484375,738.6115438605182,730.887554162079,730.887554162079,835989
2020-01-14,733.6875,741.4115489203076,727.1220613759428,736.4874403702217,1190936
2020-01-15,739.96337890625,742.473711440668,721.715338040752,731.8531648167374,1522089
2020-01-16,729.9703369140625,744.4046592734911,727.1221184261879,740.8805502140563,1041500
2020-01-17,741.7494506835938,745.3700558784899,686.4742232923332,690.3362771080604,4938472
2020-01-20,746.1425170898438,750.6803431472215,736.149525856982,741.1218529452125,1581541
2020-01-21,745.0322875976562,754.1562780285668,737.1151263131304,752.1287245994756,1667878
2020-01-22,765.5491943359375,771.4387424409664,740.6391617147913,744.259767121692,3093985
2020-01-23,780.997314453125,783.9420885896388,755.9907253303148,757.9217228242882,2597472
2020-01-24,793.6453857421875,795.9626063206576,768.4939638003195,780.1282854224733,1933519
2020-01-27,785.052490234375,808.0315280979615,782.0594379384366,786.8869320989675,2820058
2020-01-28,780.997314453125,795.4315769264597,769.7491564299851,789.3006391756634,1790691
2020-01-29,774.6249389648438,794.4660893631476,772.4042740662877,785.921375042557,1840396
2020-01-30,763.9561157226562,781.0938222642095,760.0941206794115,781.0938222642095,1330496
2020-01-31,752.0321044921875,770.4249766421993,748.79766302921,765.7423166617665,1304458
2020-02-03,753.4803466796875,755.9906787656837,724.3703748841668,732.8185327730089,1541064
2020-02-04,766.3216552734375,768.8802655830126,753.1424988631403,753.1424988631403,1075827
2020-02-05,772.3076782226562,774.4318463826767,760.8664682136622,766.3215743846887,1062607
2020-02-06,773.369873046875,778.8249797903937,765.9354316168013,774.7215358849869,1222421
2020-02-07,760.4802856445312,775.880106268867,758.4527323278614,773.369833153227,1086833
2020-02-10,731.4185791015625,762.4596093905108,726.0600285082252,759.8527213552277,4260702
2020-02-11,733.1082763671875,742.4736560249083,728.0876116730772,733.7841077695069,3394755
2020-02-12,729.2944946289062,747.7356455883086,728.4738295397715,735.8116557729156,1852945
2020-02-13,726.3013916015625,738.5633258385304,719.5911193387319,729.2944435289844,1884479
2020-02-14,717.4188232421875,744.2598565265272,711.6740489655066,728.4738706957651,3412990
2020-02-17,711.963623046875,724.1290014412676,708.1981248345761,717.37045131504,1522461
2020-02-18,698.9293212890625,715.6325854974469,690.8673269728214,711.915365074777,1757880
2020-02-19,731.0323486328125,733.5426808517755,701.2465439275659,704.8189306754614,2076090
2020-02-20,725.3841552734375,741.3149724472607,720.1703795037458,724.1289892238482,2137038
2020-02-24,699.8948974609375,722.1981041363971,697.2880683348288,722.1981041363971,2367336
2020-02-25,695.550048828125,707.618871819736,690.4328877588152,701.9223760081909,2281107
2020-02-26,678.5571899414062,697.288007859433,675.8537460849911,693.2328420748104,2852422
2020-02-27,688.260498046875,692.7501056248678,662.3366883737692,678.5571736300826,3363958
2020-02-28,663.4953002929688,683.0950607538914,660.4056333341296,663.3021887125303,4407386
2020-03-02,645.3920288085938,677.3020013494659,634.6266499641912,676.8192224039382,2254276
2020-03-03,675.9020385742188,680.2950905626752,647.854118569807,647.854118569807,3363570
2020-03-04,665.7158813476562,684.3500815609418,658.4745529771914,678.2674225272679,2853717
2020-03-05,656.8333129882812,671.5089649660472,654.612648116951,668.9021360936733,2171130
2020-03-06,642.1093139648438,647.7575318466123,622.7509430672674,627.5784958999823,1701571
2020-03-09,612.7096557617188,631.4404726503857,603.7305000474303,625.647421250776,2786900
2020-03-11,603.6823120117188,618.4062434237659,594.75137369748,613.0959701687278,3001659
2020-03-12,540.5381469726562,588.9582097989306,535.8554281500543,588.7168203412537,4778932
2020-03-13,584.0824584960938,609.8614335172736,487.5801860466792,519.0556270608746,6209514
2020-03-16,557.0001220703125,578.8205497406833,539.7175212111348,559.9931743989146,2988394
2020-03-17,536.4830322265625,565.448231616319,534.1658707063432,551.5932445706553,3007242
2020-03-18,508.86962890625,548.4070378992974,475.41485043344477,548.4070378992974,6864942
2020-03-19,474.11138916015625,500.9041405344774,464.40806519410023,464.40806519410023,3915320
2020-03-20,511.1385498046875,545.2208507350003,471.21488976444726,477.9251622461754,3046590
2020-03-23,418.3052062988281,482.75270918613836,383.35393112150535,464.69775161484887,4492684
2020-03-24,386.2986755371094,442.1049037167554,379.44359914534607,420.96031023055036,2996993
2020-03-25,435.78082275390625,442.87728857952646,371.76782622389436,376.5470714741179,4213471
2020-03-26,455.1392517089844,467.3046013382758,409.3260124519804,424.7740815775343,3976225
2020-03-27,445.00140380859375,476.7665426311577,431.436055005144,455.7667826412533,2028451
2020-03-30,434.960205078125,460.06335182584706,423.0844927093444,432.5464284522861,1999573
2020-03-31,459.6770935058594,463.20120237715344,437.95322386157574,447.4151884635044,1808450
2020-04-01,459.725341796875,467.59422409030293,436.9876969776725,461.4149792806297,2128750
2020-04-03,439.0152587890625,461.2218768134358,435.63598375486515,457.1667704380329,1475994
2020-04-07,500.6628112792969,504.86281096140436,447.0289946059813,461.51159503962657,2642753
2020-04-08,494.9180603027344,514.1316283060327,483.13890401358105,494.82153408892594,2411598
2020-04-09,512.2489624023438,528.5660061535838,495.3043354942025,510.7524065735605,2500431
