Date,Close,High,Low,Open,Volume
,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS
2020-01-01,309.3096618652344,310.1692474837487,304.34312184010366,306.9219078430346,1514293
2020-01-02,308.8321228027344,312.74804537750475,306.68314410104944,309.0708982140327,3091351
2020-01-03,303.9133605957031,309.2619065865463,302.76722694201413,309.2619065865463,1718884
2020-01-06,298.08721923828125,303.8655723378113,296.4635348372723,301.0957834896679,1712158
2020-01-07,300.7615051269531,305.0594625715512,297.9917161588011,299.90191946751133,2146089
2020-01-08,302.0509338378906,303.1015516111531,297.51420044427806,298.18278334018856,1521535
2020-01-09,313.79864501953125,315.1835541132272,303.1492671266987,303.77007738865586,4302141
2020-01-10,326.02398681640625,327.88641773261287,314.2762178525375,315.0880601660906,10109760
2020-01-13,337.1031494140625,337.9627350960722,326.6925177903545,327.5998760447698,7399348
2020-01-14,372.10760498046875,374.39984308826604,341.9263873102022,344.3141414115304,44997621
2020-01-15,373.8745422363281,378.1724995427483,367.71412510483714,372.0120824112573,24437080
2020-01-16,366.997802734375,375.3549420289118,365.0398560443247,374.87739121208114,12118796
2020-01-17,363.22515869140625,366.75904658043424,359.6912999497685,366.47252773424935,5495593
2020-01-20,365.94720458984375,368.1916993779161,360.16885105752516,363.2251589595173,7618479
2020-01-21,368.4782409667969,371.9166130727209,362.0313041984614,364.8488660006167,5981471
2020-01-22,367.76190185546875,371.3913058426823,365.0398852992974,371.3913058426823,4148230
2020-01-23,375.59375,381.5153923010417,366.185992263338,367.71416083916085,11073810
2020-01-24,367.3321228027344,377.02639931147394,366.5202805212872,377.02639931147394,6033580
2020-01-27,365.23089599609375,371.9166081111016,363.3684651096337,366.56803258961696,3735041
2020-01-28,363.6072692871094,370.1974659205522,361.26725820291153,365.6129597622573,2710063
2020-01-29,366.2337646484375,375.6414932328492,365.08763093031456,367.6186446481622,6500722
2020-01-30,364.46685791015625,368.47826803895987,363.0819486214371,368.3827811755124,2297423
2020-01-31,366.1860046386719,369.29008532208735,362.9386645224234,365.42193489863416,2681230
2020-02-03,361.8402404785156,364.8488046349019,350.9998316841007,356.9692165766874,3318729
2020-02-04,362.84307861328125,366.75900085817136,358.6883809772075,366.75900085817136,5327138
2020-02-05,376.8831481933594,389.6815055358932,363.89375884601793,364.84886057527257,23579395
2020-02-06,374.4476013183594,379.5096577017807,369.9586409187858,378.2202646065984,4985380
2020-02-07,378.8888244628906,385.8610546326944,373.01492617965556,373.5402495592964,11308676
2020-02-10,374.6863708496094,380.560269396753,370.9137367680487,380.560269396753,3145276
2020-02-11,373.06268310546875,381.08553055074384,371.77329014254894,377.2651242294331,4171668
2020-02-12,377.40838623046875,378.9365545989717,374.0177872559609,374.1133032441275,4018932
2020-02-13,374.9251708984375,379.9872275348897,372.05986572031446,376.8353743505195,2860031
2020-02-14,379.0798645019531,382.0406856451815,372.96721936110845,375.3549736463908,4733600
2020-02-17,363.94146728515625,383.8553422551267,358.9749562589343,379.84393286633843,9537335
2020-02-18,364.84881591796875,369.14677317354693,356.4439333882378,362.9386126932674,7402772
2020-02-19,365.94720458984375,369.0035416392261,360.6464018997793,365.8039451666456,4326781
2020-02-20,363.41619873046875,367.66641297641746,362.079062173028,365.9472124190871,5137245
2020-02-24,352.52801513671875,362.79535759148126,351.2386221152476,361.887999390012,3017687
2020-02-25,352.4324951171875,357.20800318110605,349.1373828941285,353.86514753636305,3659466
2020-02-26,349.2329406738281,353.5308984456451,344.98275547679964,351.0954007005721,2808589
2020-02-27,346.9884033203125,349.23289793371873,344.07535506821137,347.75250209689125,1827751
2020-02-28,330.60845947265625,341.8786774249515,326.2149856657409,341.8786774249515,4494646
2020-03-02,323.5884094238281,339.29984235436456,318.62189860756627,335.28840398777174,3837169
2020-03-03,339.34759521484375,341.6398624294534,325.3076188359961,325.3076188359961,4204156
2020-03-04,333.521484375,341.5443318410975,323.7794365714184,340.2071954546458,2331888
2020-03-05,332.8529357910156,341.06681607616866,331.420283269677,337.86721961570095,1890082
2020-03-06,329.03253173828125,331.32476996155174,319.1472234313251,324.73457413937774,4469801
2020-03-09,315.2790832519531,325.54642673057054,304.82070777059096,322.82438100211,5653362
2020-03-11,313.1300964355469,322.5855973835587,310.4080507761853,312.17499474085093,3475867
2020-03-12,289.8255920410156,305.6325118545374,283.85620704385667,305.6325118545374,5401010
2020-03-13,309.6917419433594,313.08234149149246,246.41625110682102,261.2680716366667,7428473
2020-03-16,286.8170166015625,300.18843983049106,283.2831579509222,291.5925248976084,3695134
2020-03-17,271.1056213378906,294.8399042340732,269.33867737668606,291.306016311664,3307243
2020-03-18,255.44198608398438,275.6423831675336,250.23666965547602,272.20401088477354,4036479
2020-03-19,239.4917449951172,253.5794947007123,221.82236400843854,246.4162321385453,6319631
2020-03-20,252.33786010742188,261.1247775384661,233.522346501325,235.9101005555308,3907591
2020-03-23,216.33053588867188,236.76970651843246,214.89788333311776,229.22440888865896,2922955
2020-03-24,237.86807250976562,244.60154216068182,204.10522283293096,237.9635739320193,6049682
2020-03-25,264.7064208984375,269.7684772165951,235.81459550237238,236.96072916051102,3964369
2020-03-26,266.5210876464844,280.3700607334898,251.6215261259609,266.95089502193264,3335026
2020-03-27,271.9652404785156,281.70729060237534,266.7121805219508,276.9795249825093,2980925
2020-03-30,268.765625,271.2488953645056,260.40848473788935,269.81624274814374,2901681
2020-03-31,281.6117248535156,283.6651875534653,272.060708437574,278.41212852469744,3269934
2020-04-01,267.4284362792969,290.3508736746652,264.89742297970224,279.7014971308776,5532600
2020-04-03,255.15541076660156,273.1590834605232,252.14684627125223,273.1590834605232,5990371
2020-04-07,271.7741394042969,273.8753745119922,258.8325248221443,267.42843893062883,6492026
2020-04-08,281.1819152832031,282.7100837274237,264.2766338460438,270.0072436513294,5331494
2020-04-09,295.17413330078125,304.6774057342043,286.721507588134,287.86761200215005,7699408
2020-04-13,291.353759765625,300.8570332691135,287.58112556703395,300.8570332691135,3699539
2020-04-15,301.47784423828125,308.2590721031818,291.3060170146257,297.13214318439634,5721837
2020-04-16,309.5006408691406,318.717394003115,301.4777938017315,303.57902883844173,8211111
2020-04-17,309.9305114746094,321.29621623541715,302.6239890674752,319.91133621495175,4845904
2020-04-20,310.1214904785156,317.90556242045625,306.7308624270733,310.0259744923338,3621443
2020-04-21,298.3738098144531,305.6325896480739,297.0366730642218,303.72238596277344,3462472
2020-04-22,315.3268127441406,320.38886911926306,296.08151978743535,300.52273675476886,4645157
2020-04-23,315.13580322265625,324.5435312213153,310.69455720199824,322.8243598985627,3747875
2020-04-24,311.45867919921875,321.72602277089834,308.4978580141863,308.4978580141863,5438849
2020-04-27,333.664794921875,335.5749983802542,316.3774477940644,317.0460306634538,7426420
2020-04-28,327.50433349609375,339.6341355004404,325.164352059628,337.0076060949422,3767231
2020-04-29,338.10595703125,340.01616017831924,327.5998397223694,327.5998397223694,3653489
2020-04-30,335.81378173828125,345.1737672462932,334.1423536727511,343.7888871947179,4760235
2020-05-04,319.91131591796875,331.6113113715376,318.04885600313855,324.7345676908922,3385449
2020-05-05,314.70599365234375,327.5043499319445,313.13008175943503,323.7794593266905,2833246
2020-05-06,320.484375,325.8807231119027,311.02887366832897,316.56848121077076,3642687
2020-05-07,325.9761657714844,329.12801855297437,314.037395722025,320.866395508226,3605449
2020-05-08,333.0917053222656,339.5386415543095,328.65048841411334,331.42027741025424,3247800
2020-05-11,339.0610656738281,348.61208160830216,333.3781995338611,337.9627046708411,4792044
2020-05-12,342.5950012207031,346.9884458481036,331.08600791900074,338.53581887992414,3257800
2020-05-13,340.3504943847656,358.1631351430695,332.85294025962594,358.1631351430695,8536848
2020-05-14,346.5108642578125,348.13454870910135,334.2855748921412,334.2855748921412,5120801
2020-05-15,336.3868408203125,351.23866105646965,333.42601962910726,337.2464265474645,9452893
2020-05-18,331.5157775878906,339.82514417983276,327.9818899407298,335.43170005294735,4181440
2020-05-19,341.9741516113281,346.701916679551,333.56926832047714,335.1451802940878,5696557
2020-05-20,344.5529479980469,347.4659966062948,340.54150908589054,343.45458684153004,3489683
2020-05-21,344.1231384277344,349.94926475548857,339.34762982259014,347.5615104529165,3883173
2020-05-22,346.1766357421875,350.4745935525739,340.2072498944287,345.3170208621968,3956328
2020-05-26,355.25006103515625,359.54801834714146,343.83658495881787,350.3312643490846,7728662
2020-05-27,352.00274658203125,358.8317475730512,345.9378736448099,357.78112979386407,3384187
