Date,Close,High,Low,Open,Volume
,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS
2020-01-01,690.5807495117188,693.8656716174612,687.4593605137583,692.447491059811,477180
2020-01-02,688.258544921875,694.0339967883299,686.2866216556487,693.8447386992569,922320
2020-01-03,681.9151611328125,691.3259860643307,680.162898579422,689.223271000262,800000
2020-01-06,673.6469116210938,679.5041007746945,667.028012945677,679.5041007746945,1302720
2020-01-07,667.763916015625,679.726074786445,666.3667831457797,673.9692758960229,1444740
2020-01-08,672.460205078125,675.2054174153674,659.8018717359297,663.1311718045004,789760
2020-01-09,684.2445678710938,685.718818611904,675.2052421766278,677.3079574636831,1114160
2020-01-10,686.2257690429688,687.7701216577937,680.8241569184514,684.2445485915069,785480
2020-01-13,684.9361572265625,689.1252746543249,682.2610473678355,689.1252746543249,539800
2020-01-14,694.7651977539062,695.998797633764,682.5413962533218,684.9198420752252,1007560
2020-01-15,694.3727416992188,698.5688181830727,687.7678740958884,692.8681456265324,829360
2020-01-16,717.488525390625,719.502486799976,693.807309849663,693.9427793848168,4064160
2020-01-17,721.4392700195312,728.9413161625513,717.6637483521982,719.5491990738022,1927980
2020-01-20,720.4019165039062,723.3059839341286,711.6593119988676,711.6593119988676,1375400
2020-01-21,714.023681640625,724.3433798115058,710.2504986822964,717.7758739515059,1265160
2020-01-22,726.5443115234375,728.2405043927397,714.9700211690869,718.1474808986275,1112540
2020-01-23,726.5512084960938,730.1094654235981,722.1658744397893,724.2685897002093,857220
2020-01-24,736.207275390625,740.6229540991466,724.2755199034434,728.9412040344913,1012640
2020-01-27,732.027587890625,740.3893945655897,727.0698595026205,733.6139788374729,627240
2020-01-28,720.3738403320312,734.0811878628461,718.0445061701255,731.9317572185017,1062140
2020-01-29,741.40576171875,742.9570732548617,721.4649886498289,728.2404046701803,1285020
2020-01-30,725.2405395507812,738.7937107703591,722.925236792999,738.38017217821,945040
2020-01-31,717.701171875,730.6819493626697,715.4045780462409,727.0722991313067,1192980
2020-02-03,761.6969604492188,770.9956466255732,725.6704480057667,728.4273529380254,4075040
2020-02-04,768.9208984375,771.3647115695946,753.5686936786041,766.3228496899357,2328320
2020-02-05,765.614990234375,770.149825708281,759.5965494792055,769.8741523394095,1150220
2020-02-06,760.9470825195312,773.3063548767509,755.0057586749307,766.2763121429126,1481680
2020-02-07,762.9493408203125,765.6221122893144,756.7252707115895,763.519396692548,828140
2020-02-10,755.6785888671875,765.0660868838022,752.8656135473551,761.6503148412027,1225400
2020-02-11,747.4989624023438,761.6525918014004,745.2957998804261,758.8466326055247,1467000
2020-02-12,761.5427856445312,769.7153349762538,746.1578950761894,748.8470367325781,2580220
2020-02-13,766.8930053710938,769.1966720181686,760.5918750361915,762.9586277087611,3024560
2020-02-14,764.2879638671875,784.1913188378178,759.3138648385382,770.9956166052849,3314160
2020-02-17,775.1285400390625,776.3691556595658,765.061243737621,766.930323859582,2795760
2020-02-18,766.5029296875,774.2619412006076,765.6244595466954,774.2619412006076,1800260
2020-02-19,784.315185546875,786.4856642436457,769.8648351820451,772.7993050399782,1900000
2020-02-20,772.84130859375,782.2100963026631,772.1824988644473,782.2100963026631,1314640
2020-02-24,763.3908081054688,774.5819608635891,762.4445747755107,770.9489245452442,1330320
2020-02-25,765.4118041992188,772.9044391260899,762.0871820266246,765.06135162693,1818320
2020-02-26,758.8535766601562,773.0982972814577,754.6434689488876,773.0982972814577,2336780
2020-02-27,759.9564208984375,763.5590551736381,750.3189749336199,761.6502750377085,1803980
2020-02-28,737.2984008789062,753.6622070113784,732.6794319123716,749.5945847566733,2813460
2020-03-02,752.7697143554688,762.3510890433332,743.006097502738,745.2957321631116,2344640
2020-03-03,764.4258422851562,770.9489718582655,753.7183864187814,753.7183864187814,1867440
2020-03-04,772.934814453125,777.1869607743367,748.5666683664437,766.18272757138,2234220
2020-03-05,774.5609130859375,786.6562037963142,770.1779174081443,773.3319904811034,1701800
2020-03-06,767.6920776367188,774.0586326426208,756.9822265897078,764.3651168620157,1724240
2020-03-09,749.0970458984375,763.9866028644741,733.6654396528008,759.2812181204933,2473680
2020-03-11,749.9008178710938,756.9776333288,737.0158664653882,747.8728814171506,2474640
2020-03-12,727.3316040039062,742.153397242416,703.0078349076435,741.5318915309408,4457320
2020-03-13,700.5220336914062,740.8567647818229,656.5145093147027,716.839069545551,5232400
2020-03-16,672.738037109375,697.6832538262423,630.4711443654156,691.5596888161675,4424560
2020-03-17,679.4574584960938,690.48502173206,665.8599096439577,677.541662444729,3539600
2020-03-18,632.5341796875,688.6626587673442,626.1418999694031,679.8779585488668,4258440
2020-03-19,613.0723876953125,628.4034896330746,587.687905922316,607.4745011633588,4294200
2020-03-20,660.9769287109375,674.4156210642607,614.4601684294969,616.7030876777095,4098500
2020-03-23,604.86474609375,654.1687552632533,595.7716886203899,595.78805904428,3918540
2020-03-24,629.8029174804688,648.9913919848476,570.0694681429926,648.9913919848476,5173340
2020-03-25,674.9295043945312,678.4760678690673,598.1056245677728,598.1056245677728,3974440
2020-03-26,697.1506958007812,705.577928956519,656.5870035987589,686.8730910973417,4106880
2020-03-27,705.979736328125,725.8574257579259,691.5597870721942,719.595994656202,3504880
2020-03-30,731.6818237304688,742.4921210695778,686.3122512052631,700.4378159114519,4029400
2020-03-31,761.6783447265625,767.4888188977552,733.6724832369189,740.5764105368162,3678380
2020-04-01,731.490234375,768.9396026204157,724.2685961011078,761.6618942206755,2550240
2020-04-03,705.7950439453125,744.8144319646235,701.1387138428521,744.8144319646235,3815520
2020-04-07,796.1651000976562,803.7045071156726,720.813125291755,727.7731219957327,4938020
2020-04-08,788.3430786132812,819.7810250755115,773.5867091808891,778.0047275045496,4968900
2020-04-09,786.8687133789062,819.7785673020097,774.5000891440877,814.776405032262,4150160
2020-04-13,775.666015625,793.1442671404482,763.0590776442272,787.1164715337424,1658140
2020-04-15,809.58740234375,812.6293349413969,778.3363790260789,778.3363790260789,3111580
2020-04-16,836.1914672851562,841.1632275787714,796.795901064735,809.3117456192582,4514800
2020-04-17,809.5126953125,858.3727617675065,804.7978993374569,858.3727617675065,3745420
2020-04-20,793.2562866210938,817.2459135681877,791.0881468752542,817.2459135681877,2703940
2020-04-21,795.0764770507812,805.5736842917073,780.3410978927791,785.0137990777658,2675080
2020-04-22,824.3600463867188,827.0678965597815,785.8172874418142,794.7491488914782,4044820
2020-04-23,814.7344970703125,831.7408019764189,808.6576469630442,822.3930610748612,3742000
2020-04-24,813.3326416015625,831.7407558266913,808.377251449537,808.377251449537,2902320
2020-04-27,838.7871704101562,841.7870649143726,814.2181296770993,821.6944510973768,2439720
2020-04-28,820.9772338867188,842.1586250213769,817.769429062537,839.988146178428,2150860
2020-04-29,817.2413940429688,829.3110175406365,813.04999482815,829.3110175406365,2104840
2020-04-30,837.565185546875,841.086081308385,818.2832802881043,827.0679799532453,3167400
2020-05-04,815.687744140625,828.3834365836664,811.183253414224,814.0079217768141,2379480
2020-05-05,814.0545654296875,824.1218626017944,799.031821242231,821.0402301737493,2613580
2020-05-06,808.8118896484375,823.1944205160175,806.975492988995,814.0546466776652,2710180
2020-05-07,801.0154418945312,807.4427444947142,786.1936477974114,803.7045836405721,4181520
2020-05-08,831.8786010742188,832.6752760200318,803.7746332069831,810.7135824325226,3584000
2020-05-11,820.624267578125,837.3478799283124,817.2552689702112,830.3388295940911,3680620
2020-05-12,815.9447021484375,830.6660492007362,812.349083760456,822.815945600534,4778500
2020-05-13,771.5726928710938,829.4043803551098,766.3229204407775,829.4043803551098,11240660
2020-05-14,758.96337890625,787.3500344509966,757.0241967902948,775.6682831980145,8204760
2020-05-15,768.3695678710938,773.3319737838123,757.0686137330987,770.995623409843,5431840
2020-05-18,758.8629760742188,774.5001532422912,755.2112307588668,768.2387227975601,3359200
2020-05-19,754.6550903320312,767.0610747485865,752.7088925072665,760.7249231375564,2362880
2020-05-20,761.80908203125,775.4323548276518,754.6878906147267,758.8933213114044,3590780
2020-05-21,761.437744140625,771.2293694326858,760.0148860237888,763.0521419470317,2421600
2020-05-22,757.6853637695312,766.1733420525705,754.6410927024913,761.4632236805727,2366000
2020-05-26,778.245361328125,782.6774113470057,762.7903686682397,765.3884177829226,3973840
2020-05-27,781.112060546875,785.9482945901672,770.3928549777938,780.3410534872647,3350660
2020-05-28,793.8521728515625,795.76095289158,779.406499954877,781.1120471690942,3525760
2020-05-29,819.6290893554688,822.395348790275,784.2917892121366,792.0227932951796,4889320
2020-06-01,802.9313354492188,829.3578246447754,799.5459653960878,819.6292278979322,3503720
2020-06-02,795.0342407226562,816.6478185036102,793.05068170288,816.6478185036102,2644020
2020-06-03,813.4027099609375,818.7482521627619,801.4615982689603,802.5363422418868,2922020
2020-06-04,803.5455932617188,819.8977056291177,801.2770063994924,813.3722386118086,1952620
2020-06-05,798.8848266601562,815.8537154766545,792.3290124962949,809.1717292407305,3241920
2020-06-08,786.7052612304688,806.0408997032022,784.5464757111167,806.0408997032022,2941400
