Date,Close,High,Low,Open,Volume
,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS
2020-01-01,362.58428955078125,364.1204661314676,351.39905235100105,353.3192657518262,11377167
2020-01-02,367.8648681640625,369.3530510964502,361.4801646093419,362.8723310138126,5919760
2020-01-03,367.24078369140625,369.0169868058872,364.0724435521594,367.43281673626376,3684824
2020-01-06,365.0325622558594,372.52138245106073,359.79996926168815,372.52138245106073,12482680
2020-01-07,369.44903564453125,374.201575390713,367.1447854918884,368.7289556405722,8091465
2020-01-08,370.2651062011719,372.1373258001791,363.16032318721113,363.8804031406557,4620991
2020-01-09,376.1697692871094,378.28201561210176,370.64915611510537,373.62549255482037,4186783
2020-01-10,376.4098205566406,378.57006063474944,374.4416135388606,376.16979388129516,2405154
2020-01-13,374.77764892578125,378.1860159245286,373.7695193302833,376.2658025618246,1516112
2020-01-14,373.6734924316406,376.9378489416547,370.6011396574347,375.40167255455174,1963128
2020-01-15,375.2096252441406,375.7856950299042,370.6011255582851,373.769465429795,1536571
2020-01-16,375.35369873046875,378.8580820700542,374.24955266583044,376.3617989719491,1340762
2020-01-17,372.1373596191406,376.74586001994413,370.60118305216247,375.30569998217663,1644832
2020-01-20,364.8885192871094,373.67351854280446,363.6883859789684,372.185335660632,1760945
2020-01-21,364.79254150390625,366.76074846014546,360.3280220419703,363.6883953917361,2005178
2020-01-22,368.29693603515625,369.6410795553312,363.88043935446893,364.7925524396579,1817459
2020-01-23,370.4571533203125,371.32124343725764,365.5606035907843,369.11300988282795,1202104
2020-01-24,369.4010314941406,371.9453082421965,365.1285452058005,367.7208448661621,1572385
2020-01-27,366.0406494140625,370.84118252113217,364.64848309296076,368.3929223565782,1076027
2020-01-28,358.07177734375,366.28067726354993,355.4314841262539,365.5126036839663,2220618
2020-01-29,368.0568542480469,372.2813172360906,358.8398254467798,362.44022503320235,3588224
2020-01-30,362.9203186035156,368.39293830250955,361.81620180112355,365.8006385924324,1526892
2020-01-31,354.66339111328125,366.32868106599403,353.5592743243648,364.8885210891127,2912256
2020-02-03,352.6951904296875,355.23946724043753,341.3179205512853,349.47882723113315,2857926
2020-02-04,357.63970947265625,361.0000825817953,351.7350597266233,355.3354594864151,3061868
2020-02-05,351.9750671386719,357.63968992442943,346.69448111294207,357.1596366493631,3441871
2020-02-06,355.4314880371094,358.311807942434,352.98319853750587,355.23945499003605,4172547
2020-02-07,354.8074035644531,358.79186963324247,352.55117635939786,355.4314963319415,2197903
2020-02-10,353.55926513671875,358.55183131355494,351.543035361453,355.2874453440157,1537598
2020-02-11,359.27191162109375,363.30434187528783,354.327339050872,355.71950538037447,2836917
2020-02-12,359.1759033203125,363.7844035163509,356.7756366973488,361.91221313051705,1873710
2020-02-13,354.3753662109375,359.75196924778567,352.3591364096033,359.07988288063115,1602247
2020-02-14,352.2151184082031,357.15966162715546,351.39902192349166,355.5274686577326,1012713
2020-02-17,348.3266906738281,352.21514029551395,345.06233383225776,352.21514029551395,1979626
2020-02-18,351.9750671386719,353.7512701164427,344.0541881000771,348.0386244231025,1693616
2020-02-19,356.487548828125,359.5119078882821,352.6951455513055,356.1995285843608,2057811
2020-02-20,356.0555725097656,359.55995607476723,355.2394759617193,356.1995826535077,1799254
2020-02-24,347.79864501953125,356.58361528629246,347.07856500913886,352.98321523433043,2070656
2020-02-25,344.10223388671875,350.15092364984565,341.41394685874974,347.8466441400081,2530137
2020-02-26,344.10223388671875,348.0386771992049,338.82164706024804,342.66207384313583,4164401
2020-02-27,339.5897216796875,346.35846160005286,337.4774754051797,344.3902547579973,1977795
2020-02-28,328.5484924316406,334.741162462872,325.6681726124274,333.15699242233046,4299292
2020-03-02,327.0603332519531,337.04543682026866,324.80407670379213,332.29292635512667,2510491
2020-03-03,333.4450378417969,335.1252245297705,328.3564841639862,330.2766975216703,3671071
2020-03-04,332.14892578125,335.8453131494571,326.340262645252,333.9250997425417,3490806
2020-03-05,335.22119140625,337.8614843819975,332.67691494419125,333.4449884534491,2709900
2020-03-06,327.7804260253906,329.508635689224,318.03534874646857,326.2442494242493,3966036
2020-03-09,309.0583190917969,321.34770156588905,304.2097923185068,321.34770156588905,3230309
2020-03-11,307.4261779785156,313.33082834113003,303.58575116704196,309.9224319658684,5634335
2020-03-12,276.1746520996094,289.85617087563855,272.67026893980983,276.7027282991116,9895066
2020-03-13,281.0711975097656,288.70405643802366,222.74472356025834,249.62770743822054,21079070
2020-03-16,253.74551391601562,268.7431090920673,244.62077658715634,265.0058413027527,7727458
2020-03-17,259.3271789550781,275.0528145929928,257.2401422166009,257.2401422166009,9691217
2020-03-18,252.77479553222656,265.0058402371933,248.50364505758787,262.0936881466747,5581367
2020-03-19,250.7848663330078,256.41501585508655,233.94291216714018,240.73793451224384,8727962
2020-03-20,248.89193725585938,256.75475417816483,239.96134007292633,250.05680999395807,7028900
2020-03-23,201.715087890625,228.89517633138755,197.05564119552832,228.11859941354263,5716748
2020-03-24,224.96376037597656,231.75878226435557,206.37452784898574,209.6749611271238,9694177
2020-03-25,248.1153564453125,258.69616945899713,215.79046626721623,215.79046626721623,11745146
2020-03-26,240.93203735351562,252.48358242022812,234.42823423163668,250.1053131219246,8701776
2020-03-27,243.9412841796875,251.99824151575294,236.85504423804028,251.41580515431323,4871435
2020-03-30,244.28102111816406,247.38732856296272,230.06001752108006,240.7379086296534,8946439
2020-03-31,243.9412841796875,251.99824151575294,239.81573525341017,247.53293557664045,6401278
2020-04-01,237.6316375732422,240.54378995817905,228.1671423221974,238.8450344002992,4034211
2020-04-03,237.6316375732422,245.39737726640715,231.90439566234923,238.79649556482232,7210403
2020-04-07,240.83499145507812,248.35805126104242,238.4081979692832,246.7563586732346,7360798
2020-04-08,243.50445556640625,248.35804236412636,235.6416390293111,240.73790516691722,6897792
2020-04-09,244.523681640625,247.1446301969367,240.20399262339987,246.56219389287398,5290625
2020-04-13,255.15310668945312,257.72550219904196,240.25258679571706,244.6208156465483,6979344
2020-04-15,261.0259094238281,271.21844237719546,257.2401173945092,257.2401173945092,7606664
2020-04-16,259.76397705078125,263.3556135857058,252.67772239592284,259.18154069745896,3267284
2020-04-17,260.2978515625,267.82091102745056,255.88109946813833,266.9472713369545,3470146
2020-04-20,262.57904052734375,265.4911925479797,258.7446951839295,265.4911925479797,2234365
2020-04-21,257.43426513671875,261.70541575213895,253.26016256169362,258.25935122374034,2562044
2020-04-22,263.93804931640625,265.8309600542526,250.9304423679621,252.3865184358613,3229099
2020-04-23,269.4711608886719,271.5096733891962,260.63762646902944,265.4912135541138,3594086
2020-04-24,262.7246398925781,268.84017685648485,261.65684490294916,265.9280248614651,2515755
2020-04-27,263.2099609375,268.98574008499367,261.60828349395723,265.2969969775066,1845577
2020-04-28,264.9573059082031,266.6560612282346,262.0936779477162,263.2099969475199,1808291
2020-04-29,279.2268371582031,284.6143361740446,264.7146306875112,265.97655138098276,4058322
2020-04-30,281.6051330566406,287.33235998286136,276.75154589476796,286.4101665725275,4675412
2020-05-04,258.5505676269531,271.8008533005674,254.32794130267376,266.9472666344858,6359013
2020-05-05,255.39576721191406,263.7439432129832,253.4543323104536,263.7439432129832,4866839
2020-05-06,262.23931884765625,265.4912283000698,253.4543375852946,253.4543375852946,10547916
2020-05-07,274.1305847167969,276.1690971583963,260.5890949152066,263.25856773483963,6505707
