Date,Yesterday Close,Yesterday High,Yesterday Low,Yesterday Volume,Today Open,Today Close,Return,MA_5,MA_20,RSI,MACD,lag_1,lag_2,lag_3,lag_5,lag_10,Target
2020-01-29,734.0849609375,743.3960594051765,731.9438763065034,7836737.0,736.9231208560013,732.19287109375,-0.002577480733747195,731.555517578125,731.7222869873046,45.73514420027763,-0.46770003066205845,734.0849609375,737.1720581054688,734.3339233398438,709.636962890625,743.1968994140625,-0.005916433204782079
2020-01-30,732.19287109375,742.4002521596608,730.4999274436165,7985274.0,732.6907099927466,727.8609008789062,-0.005916433204782079,733.1289428710937,730.4252044677735,44.95308759168998,-0.5828915530585164,732.19287109375,734.0849609375,737.1720581054688,719.9937744140625,734.2343139648438,-0.0021890484184303727
2020-01-31,727.8609008789062,733.3380315686244,724.2758334131787,6041343.0,731.6451493832767,726.267578125,-0.0021890484184303727,731.515673828125,729.7455444335938,45.47989227724723,-0.7720028551013911,727.8609008789062,732.19287109375,734.0849609375,734.3339233398438,736.823486328125,-0.027903547542147522
2020-02-03,726.267578125,734.1845343958176,722.1846501269047,8345819.0,701.7698081011009,706.0021362304688,-0.027903547542147522,725.281689453125,729.0335174560547,30.417320189940313,-2.2863083648792326,726.267578125,727.8609008789062,732.19287109375,737.1720581054688,724.17626953125,0.008533830189124458
2020-02-04,706.0021362304688,709.836103282173,692.6578302865034,11594991.0,709.487653599914,712.0270385742188,0.008533830189124458,720.8701049804688,728.4982543945313,34.937468403861914,-3.021256781077227,706.0021362304688,726.267578125,727.8609008789062,734.0849609375,714.6162109375,0.01265737064531347
2020-02-05,712.0270385742188,717.6037295288244,707.0478285142592,9653925.0,716.4585795644874,721.0394287109375,0.01265737064531347,718.6394165039062,728.4758514404297,43.62676801653736,-2.9308428407474594,712.0270385742188,706.0021362304688,726.267578125,732.19287109375,709.636962890625,0.01781638141416053
2020-02-06,721.0394287109375,722.6328124698498,712.2262508251936,7975101.0,724.4252435983194,733.8857421875,0.01781638141416053,719.844384765625,728.1820770263672,48.70896929979851,-1.9240896045482714,721.0394287109375,712.0270385742188,706.0021362304688,727.8609008789062,719.9937744140625,0.015197791347693057
2020-02-07,733.8857421875,741.9022577831107,719.9937347344819,9627252.0,733.6367820044263,745.0391845703125,0.015197791347693057,723.5987060546875,728.5853912353516,59.29046138926668,-0.3266242771965153,733.8857421875,721.0394287109375,712.0270385742188,726.267578125,734.3339233398438,-0.009423332488443625
2020-02-10,745.0391845703125,746.0848064690686,730.9479965637897,8438354.0,743.1968228277515,738.0184326171875,-0.009423332488443625,730.0019653320312,728.7696166992188,60.66237526515366,0.42075806856325926,745.0391845703125,733.8857421875,721.0394287109375,706.0021362304688,737.1720581054688,0.01194183379103042
2020-02-11,738.0184326171875,743.6947437945103,735.9271888693482,4713339.0,739.9106119621742,746.8317260742188,0.01194183379103042,736.9629028320312,728.871694946289,66.37437789890646,1.6343171011203594,738.0184326171875,745.0391845703125,733.8857421875,712.0270385742188,734.0849609375,0.007067126257887413
2020-02-12,746.8317260742188,753.9519599627702,738.9147699541498,7845657.0,748.8731936341443,752.1096801757812,0.007067126257887413,743.176953125,729.317333984375,64.80033122958294,2.946066123288915,746.8317260742188,738.0184326171875,745.0391845703125,721.0394287109375,732.19287109375,-0.009864261215096093
2020-02-13,752.1096801757812,757.5370313018777,747.8773516213329,6190440.0,747.9769404412382,744.690673828125,-0.009864261215096093,745.337939453125,729.8401519775391,55.09802472385011,3.393841809002197,752.1096801757812,746.8317260742188,738.0184326171875,733.8857421875,727.8609008789062,-0.01511104160867971
2020-02-14,744.690673828125,750.3172057306882,739.2135425458113,5031706.0,744.9893647856196,733.4376220703125,-0.01511104160867971,743.017626953125,729.6708587646484,48.3023906091417,2.876107858003593,744.690673828125,752.1096801757812,746.8317260742188,745.0391845703125,726.267578125,0.002579838860140793
2020-02-17,733.4376220703125,749.4208737758557,729.0558930230602,6155000.0,734.3339309277715,735.3297729492188,0.002579838860140793,742.4798950195312,730.2285339355469,50.572084947391744,2.578329995326726,733.4376220703125,744.690673828125,752.1096801757812,738.0184326171875,706.0021362304688,-0.006432876538589372
2020-02-18,735.3297729492188,740.0101818249223,727.1638562170764,4275465.0,734.682415078649,730.5994873046875,-0.006432876538589372,739.233447265625,731.0276977539063,49.28633757167788,1.9635378470891283,735.3297729492188,733.4376220703125,744.690673828125,746.8317260742188,712.0270385742188,0.01008659713477078
2020-02-19,730.5994873046875,734.682415078649,721.6866894961547,5215502.0,737.570449642886,737.96875,0.01008659713477078,736.4052612304688,732.444287109375,54.407303892581304,2.011658753666552,730.5994873046875,735.3297729492188,733.4376220703125,752.1096801757812,721.0394287109375,0.0043857022813889035
2020-02-20,737.96875,742.0018982063629,732.2924380740861,4372673.0,739.6617181351664,741.2052612304688,0.0043857022813889035,735.7081787109375,733.5048614501953,56.421232921638804,2.269524275316371,737.96875,730.5994873046875,735.3297729492188,744.690673828125,733.8857421875,-0.025325951524497015
2020-02-24,741.2052612304688,750.8649417353289,734.5331070189853,7529403.0,734.881556709581,722.4335327148438,-0.025325951524497015,733.5073608398437,732.9098419189453,57.155219888285735,1.0273089836534837,741.2052612304688,737.96875,730.5994873046875,733.4376220703125,745.0391845703125,0.004548952629066072
2020-02-25,722.4335327148438,735.329697729665,719.9937078556019,6589087.0,726.3671702374521,725.7198486328125,0.004548952629066072,731.5853759765625,732.3372314453125,56.10836443200921,0.29269893675814274,722.4335327148438,741.2052612304688,737.96875,735.3297729492188,738.0184326171875,0.0008919114355914193
2020-02-26,725.7198486328125,728.9563350932676,719.0476951580616,5419596.0,722.284138091959,726.3671264648438,0.0008919114355914193,730.7389038085937,731.9513397216797,52.56837354094763,-0.2363034155615651,725.7198486328125,722.4335327148438,741.2052612304688,730.5994873046875,746.8317260742188,0.008842851643826588
2020-02-27,726.3671264648438,732.6906983939571,718.9978718864248,7136975.0,725.6700496458042,732.790283203125,0.008842851643826588,729.7032104492188,731.9812103271485,49.43703781770916,-0.15697542903535577,726.3671264648438,725.7198486328125,722.4335327148438,737.96875,752.1096801757812,-0.05238831534404864
2020-02-28,732.790283203125,736.3753507340606,713.5705454986223,8867328.0,715.9108590639531,694.400634765625,-0.05238831534404864,720.34228515625,730.3081970214844,29.668196829299134,-3.035171214209413,732.790283203125,726.3671264648438,725.7198486328125,741.2052612304688,744.690673828125,-0.018786751586086337
2020-03-02,694.400634765625,721.6867306767118,688.1268421382945,16428944.0,706.3507122057714,681.3551025390625,-0.018786751586086337,712.1265991210937,728.0625732421875,28.2990870568523,-6.256388728830757,694.400634765625,732.790283203125,726.3671264648438,722.4335327148438,733.4376220703125,0.004311530205793668
2020-03-03,681.3551025390625,710.2843002273073,672.4920845047851,13854352.0,687.0313508685188,684.2927856445312,0.004311530205793668,703.8411865234375,726.9771057128906,24.920132174764404,-8.48025299065057,681.3551025390625,694.400634765625,732.790283203125,725.7198486328125,735.3297729492188,-0.007203615802519048
2020-03-04,684.2927856445312,692.9067816075267,672.1932822514586,11198145.0,687.130958521235,679.3634033203125,-0.007203615802519048,694.4404418945312,725.3439239501953,20.744914554900518,-10.505302641476078,684.2927856445312,681.3551025390625,694.400634765625,726.3671264648438,730.5994873046875,-0.006303023442392197
2020-03-05,679.3634033203125,693.1060103344631,665.5211756404526,14802724.0,683.645577305763,675.0813598632812,-0.006303023442392197,682.8986572265625,723.0460205078125,21.281871917560196,-12.302395123136762,679.3634033203125,684.2927856445312,681.3551025390625,732.790283203125,737.96875,-0.029871706905987283
2020-03-06,675.0813598632812,691.1143927898027,672.4423540797036,10508008.0,647.2973115947397,654.91552734375,-0.029871706905987283,675.0016357421875,719.097509765625,19.823987765460885,-15.134327602785447,675.0813598632812,679.3634033203125,684.2927856445312,694.400634765625,741.2052612304688,-0.05185134652533763
2020-03-09,654.91552734375,658.0523932311161,638.3845133788143,12969235.0,636.3430466561925,620.957275390625,-0.05185134652533763,662.9220703125,712.8934143066406,14.737484291736564,-19.820437408276348,654.91552734375,675.0813598632812,679.3634033203125,681.3551025390625,722.4335327148438,-0.006735560211540204
2020-03-11,620.957275390625,639.1811720822508,612.5423982198828,14336369.0,611.0985289289911,616.7747802734375,-0.006735560211540204,649.4184692382812,706.8312316894531,14.787433545840628,-23.58963840290005,620.957275390625,654.91552734375,675.0813598632812,684.2927856445312,725.7198486328125,-0.1228707329802623
2020-03-12,616.7747802734375,631.7622525023492,609.5549250490112,11021433.0,589.5385124252186,540.9912109375,-0.1228707329802623,621.7440307617187,696.5392059326172,7.186135401592907,-32.1882265317297,616.7747802734375,620.957275390625,654.91552734375,679.3634033203125,726.3671264648438,0.047031792950945395
2020-03-13,540.9912109375,591.5301965888173,525.9540198148806,29369378.0,514.8006068681292,566.4349975585938,0.047031792950945395,600.0147583007813,687.2554718017578,15.357275074344102,-36.5652209615572,540.9912109375,616.7747802734375,620.957275390625,675.0813598632812,732.790283203125,-0.10583692357855545
2020-03-16,566.4349975585938,583.2149741007266,449.2243958150892,25599305.0,540.0948979639322,506.4852600097656,-0.10583692357855545,570.3287048339844,675.3452011108399,13.20209869202526,-44.27024982858984,566.4349975585938,540.9912109375,616.7747802734375,654.91552734375,694.400634765625,-0.03981518040932586
2020-03-17,506.4852600097656,542.7339036428183,500.26124735331126,21542970.0,513.0080424584942,486.3194580078125,-0.03981518040932586,543.4011413574219,662.9892929077148,11.424887057968263,-51.3807994744443,506.4852600097656,566.4349975585938,540.9912109375,620.957275390625,681.3551025390625,-0.03051089765906978
2020-03-18,486.3194580078125,529.0908546610416,475.4647860353029,20590414.0,487.9625880091608,471.4814147949219,-0.03051089765906978,514.3424682617188,649.796875,10.725783220639116,-57.528406775662006,486.3194580078125,506.4852600097656,566.4349975585938,616.7747802734375,684.2927856445312,-0.0954694141293736
2020-03-19,471.4814147949219,503.9458402152271,390.4696606871004,36240904.0,439.2161265081887,426.4693603515625,-0.0954694141293736,491.43809814453124,634.5903686523437,7.816780824796268,-65.22514751020219,471.4814147949219,486.3194580078125,506.4852600097656,540.9912109375,679.3634033203125,-0.00023356748282665762
2020-03-20,426.4693603515625,463.0167759518594,421.9880711009331,33243997.0,429.6062375126545,426.3697509765625,-0.00023356748282665762,463.425048828125,619.0104187011718,8.73830340837469,-70.51703729265444,426.4693603515625,471.4814147949219,486.3194580078125,566.4349975585938,675.0813598632812,-0.27910784721003457
2020-03-23,426.3697509765625,447.83016455029184,412.4777731560565,30764236.0,383.7476963626311,307.3666076660156,-0.27910784721003457,423.601318359375,597.3184860229492,6.588827677604812,-83.2317611847667,426.3697509765625,426.4693603515625,471.4814147949219,506.4852600097656,654.91552734375,-0.017819475765427528
2020-03-24,307.3666076660156,390.3700391631549,300.7442648654918,37622635.0,330.569763648656,301.8894958496094,-0.017819475765427528,386.7153259277344,576.2912841796875,5.872218593013486,-92.67332872230469,307.3666076660156,426.3697509765625,426.4693603515625,486.3194580078125,620.957275390625,0.07801409477963439
2020-03-25,301.8894958496094,336.09667458556646,289.79002164266615,50681510.0,292.27960737472057,325.4411315917969,0.07801409477963439,357.50726928710935,556.2773483276367,10.841779222434141,-97.1528270497642,301.8894958496094,307.3666076660156,426.3697509765625,471.4814147949219,616.7747802734375,0.04467578233608127
2020-03-26,325.4411315917969,362.2375031773581,284.8107928762184,51993973.0,334.55314782854447,339.98046875,0.04467578233608127,340.20949096679686,536.9580154418945,13.74704181083436,-98.4046443548537,325.4411315917969,301.8894958496094,307.3666076660156,426.4693603515625,540.9912109375,0.05374921008789557
2020-03-27,339.98046875,397.3409767323576,330.6195595868238,62971564.0,368.4615306310806,358.254150390625,0.05374921008789557,326.58637084960935,518.2312088012695,17.77369222056069,-96.81785777853338,339.98046875,325.4411315917969,301.8894958496094,426.3697509765625,566.4349975585938,0.023349573976989335
2020-03-30,358.254150390625,407.7475086884253,352.5778389786829,71042591.0,343.5654955813547,366.6192321777344,0.023349573976989335,338.4368957519531,501.842138671875,20.744563181030628,-93.80832675013005,358.254150390625,339.98046875,325.4411315917969,307.3666076660156,506.4852600097656,0.029471641575613328
2020-03-31,366.6192321777344,380.4116501799348,338.9348362842651,61772544.0,382.8016432882569,377.4241027832031,0.029471641575613328,353.5438171386719,486.64558868408204,22.881641860806383,-89.52515729361681,366.6192321777344,358.254150390625,339.98046875,301.8894958496094,486.3194580078125,-0.05369392338733514
2020-04-01,377.4241027832031,388.1791837933107,371.1005002600178,34637148.0,374.6855469419753,357.1587219238281,-0.05369392338733514,359.8873352050781,470.28888549804685,26.174494679961143,-86.75315066057408,377.4241027832031,366.6192321777344,358.254150390625,325.4411315917969,471.4814147949219,-0.0925692644097511
2020-04-03,357.1587219238281,378.22077383325984,352.52806277065577,27744593.0,358.70231240047167,324.0968017578125,-0.0925692644097511,356.7106018066406,452.5255554199219,19.200097679233878,-86.21146931843015,357.1587219238281,377.4241027832031,366.6192321777344,339.98046875,426.4693603515625,0.19480717709710849
2020-04-07,324.0968017578125,360.7935563569748,322.6528186538584,41317365.0,345.9555199421687,387.2331848144531,0.19480717709710849,362.50640869140625,438.13314666748045,34.96547368284975,-79.7985980426663,324.0968017578125,357.1587219238281,377.4241027832031,358.254150390625,426.3697509765625,0.006429184283501588
2020-04-08,387.2331848144531,404.0629092767393,340.9265297771928,48093237.0,382.1543729345464,389.7227783203125,0.006429184283501588,367.1271179199219,424.8735092163086,37.253611761237984,-73.66698563349223,387.2331848144531,324.0968017578125,357.1587219238281,366.6192321777344,307.3666076660156,0.07359137933896709
2020-04-09,389.7227783203125,425.9216416132271,371.9469922893892,64930598.0,403.3160147376335,418.4030151367188,0.07359137933896709,375.322900390625,414.7457962036133,43.24289716184844,-65.74750507106006,389.7227783203125,387.2331848144531,324.0968017578125,377.4241027832031,301.8894958496094,-0.0028561884082178857
2020-04-13,418.4030151367188,421.2411709481949,396.9924118852148,44090546.0,416.212135392216,417.2079772949219,-0.0028561884082178857,387.33275146484374,404.7674560546875,48.672937639084275,-58.88820361350838,418.4030151367188,389.7227783203125,387.2331848144531,357.1587219238281,325.4411315917969,-0.0039383893185837016
2020-04-15,417.2079772949219,426.1207440897301,400.3284448877832,33431643.0,432.1954232260935,415.5648498535156,-0.0039383893185837016,405.62636108398436,398.49613800048826,48.45858544679667,-52.97332884071545,417.2079772949219,418.4030151367188,389.7227783203125,324.0968017578125,339.98046875,0.012580826833418213
2020-04-16,415.5648498535156,449.77202825381016,410.73504051941313,48315019.0,406.901022449657,420.7929992675781,0.012580826833418213,412.33832397460935,391.2140380859375,73.9587786550849,-47.32004842546206,415.5648498535156,417.2079772949219,418.4030151367188,387.2331848144531,358.254150390625,0.13312042713716354
2020-04-17,420.7929992675781,425.22450805344863,399.0338772078354,42344330.0,448.12890528447446,476.8091430664063,0.13312042713716354,429.75559692382814,389.73023223876953,80.44722265101973,-37.90053745303567,420.7929992675781,415.5648498535156,417.2079772949219,389.7227783203125,366.6192321777344,-0.04772344384777305
2020-04-20,476.8091430664063,483.8796274279208,430.60207979965554,47831797.0,479.9958404532089,454.0541687011719,-0.04772344384777305,436.8858276367188,388.1169677734375,72.44916700775855,-31.89736687043245,476.8091430664063,420.7929992675781,415.5648498535156,418.4030151367188,377.4241027832031,-0.07742084909802749
2020-04-21,454.0541687011719,481.43982349881344,449.3736991794824,42163627.0,434.18708940652976,418.9009094238281,-0.07742084909802749,437.2244140625,385.4879425048828,62.85065224116996,-29.625325511692267,454.0541687011719,476.8091430664063,420.7929992675781,417.2079772949219,357.1587219238281,0.024961416000894632
2020-04-22,418.9009094238281,438.120677258115,411.232944657252,33572119.0,416.80965409473794,429.3572692871094,0.024961416000894632,439.98289794921874,385.63233795166013,61.88019977072848,-26.676010211943037,418.9009094238281,454.0541687011719,476.8091430664063,415.5648498535156,324.0968017578125,-0.0025513926576667956
2020-04-23,429.3572692871094,432.74312598582907,410.2869011955968,36619611.0,432.7929093235381,428.2618103027344,-0.0025513926576667956,441.47666015625,385.72694091796876,60.55592659833208,-24.14837423078427,429.3572692871094,418.9009094238281,454.0541687011719,420.7929992675781,387.2331848144531,-0.06069050271415466
2020-04-24,428.2618103027344,438.0210794616844,424.2784425784325,29418000.0,414.27026961688296,402.2703857421875,-0.06069050271415466,426.56890869140625,390.47212982177734,54.04441990239102,-23.960625138729426,428.2618103027344,429.3572692871094,418.9009094238281,476.8091430664063,389.7227783203125,0.05780407774597274
2020-04-27,402.2703857421875,417.9050868178362,399.58160020138047,35773252.0,413.2744105279292,425.5232543945313,0.05780407774597274,420.86272583007815,396.65381774902346,61.021029193979786,-21.690038896896283,402.2703857421875,428.2618103027344,429.3572692871094,454.0541687011719,418.4030151367188,0.06587879438989197
2020-04-28,425.5232543945313,427.7141188475797,407.3989490828979,35986805.0,436.1787597661943,453.5562133789063,0.06587879438989197,427.7937866210938,403.05957183837893,71.21409213983722,-17.432759711067263,425.5232543945313,402.2703857421875,428.2618103027344,418.9009094238281,417.2079772949219,-0.03589855559061872
2020-04-29,453.5562133789063,456.4939288004557,433.44019449368966,43938246.0,428.9589141907014,437.2742004394531,-0.03589855559061872,429.3771728515625,407.92425842285155,59.68767266246045,-15.194734460836514,453.5562133789063,425.5232543945313,402.2703857421875,429.3572692871094,415.5648498535156,0.013208826179192279
2020-04-30,437.2742004394531,446.9836593213088,424.1788850512923,61499689.0,449.1247213444637,443.0500793457031,0.013208826179192279,432.33482666015624,412.16405487060547,60.19416784733246,-12.808280097424301,437.2742004394531,453.5562133789063,425.5232543945313,428.2618103027344,420.7929992675781,-0.09462796354698155
